u	species	component_id	score
GCF_000005845.2_ASM584v2|NP_417754.1	Escherichia coli	257	0.119964
GCF_000006945.2_ASM694v2|NP_462319.1	Salmonella enterica	257	0.136066
GCF_000007545.1_ASM754v1|WP_001162094.1	Salmonella enterica	257	0.136066
GCF_000006645.1_ASM664v1|WP_002209013.1	Yersinia pestis	257	0.298922
GCF_000009885.1_ASM988v1|WP_002919219.1	Klebsiella pneumoniae	257	0.105364
GCF_000222975.1_ASM22297v1|WP_002209013.1	Yersinia pestis	257	0.229643
GCF_000240185.1_ASM24018v2|YP_005229144.1	Klebsiella pneumoniae	257	0.108863
GCF_000006745.1_ASM674v1|WP_001162087.1	Vibrio cholerae	257	0.081296
GCF_008369605.1_ASM836960v1|WP_001162087.1	Vibrio cholerae	257	0.074046
GCF_000007565.2_ASM756v2|WP_003255452.1	Pseudomonas putida	257	0.000000
GCF_000021045.1_ASM2104v1|WP_012699326.1	Azotobacter vinelandii	257	0.000000
GCF_000380335.1_ASM38033v1|WP_012699326.1	Azotobacter vinelandii	257	0.072655
GCF_000006765.1_ASM676v1|NP_252928.1	Pseudomonas aeruginosa	257	0.072655
GCF_000014625.1_ASM1462v1|WP_003093675.1	Pseudomonas aeruginosa	257	0.072655
GCF_000412675.1_ASM41267v1|WP_016497745.1	Pseudomonas putida	257	0.072655
GCF_000018445.1_ASM1844v1|WP_000198631.1	Acinetobacter baumannii	257	0.000000
GCF_009035845.1_ASM903584v1|WP_000198631.1	Acinetobacter baumannii	257	0.000000
GCF_000005845.2_ASM584v2|NP_417755.1	Escherichia coli	89	0.000000
GCF_000006945.2_ASM694v2|NP_462320.1	Salmonella enterica	89	0.000000
GCF_000007545.1_ASM754v1|WP_000135229.1	Salmonella enterica	89	0.000000
GCF_000009885.1_ASM988v1|WP_002919224.1	Klebsiella pneumoniae	89	0.000000
GCF_000240185.1_ASM24018v2|YP_005229145.1	Klebsiella pneumoniae	89	0.000000
GCF_000006645.1_ASM664v1|WP_002218949.1	Yersinia pestis	89	0.000010
GCF_000222975.1_ASM22297v1|WP_002218949.1	Yersinia pestis	89	0.000010
GCF_000006745.1_ASM674v1|WP_000135216.1	Vibrio cholerae	89	0.000000
GCF_008369605.1_ASM836960v1|WP_000135216.1	Vibrio cholerae	89	0.000000
GCF_000005845.2_ASM584v2|NP_417756.1	Escherichia coli	186	0.231504
GCF_000006945.2_ASM694v2|NP_462321.1	Salmonella enterica	186	0.000000
GCF_000009885.1_ASM988v1|WP_002919257.1	Klebsiella pneumoniae	186	0.199145
GCF_000007545.1_ASM754v1|WP_001029757.1	Salmonella enterica	186	0.000000
GCF_000006645.1_ASM664v1|WP_002218948.1	Yersinia pestis	186	0.367489
GCF_000222975.1_ASM22297v1|WP_002218948.1	Yersinia pestis	186	0.355073
GCF_000006745.1_ASM674v1|WP_001118870.1	Vibrio cholerae	186	0.000000
GCF_008369605.1_ASM836960v1|WP_001118870.1	Vibrio cholerae	186	0.234568
GCF_000006765.1_ASM676v1|NP_252930.1	Pseudomonas aeruginosa	186	1.119626
GCF_000014625.1_ASM1462v1|WP_003093689.1	Pseudomonas aeruginosa	186	1.119626
GCF_000021045.1_ASM2104v1|WP_003093689.1	Azotobacter vinelandii	186	0.988512
GCF_000380335.1_ASM38033v1|WP_003093689.1	Azotobacter vinelandii	186	0.818005
GCF_009035845.1_ASM903584v1|WP_001040166.1	Acinetobacter baumannii	186	0.000000
GCF_000018445.1_ASM1844v1|WP_001040166.1	Acinetobacter baumannii	186	0.000000
GCF_000007565.2_ASM756v2|WP_003255454.1	Pseudomonas putida	186	0.705011
GCF_000412675.1_ASM41267v1|WP_003255454.1	Pseudomonas putida	186	0.705011
GCF_000005845.2_ASM584v2|NP_417757.1	Escherichia coli	10	0.000000
GCF_000006945.2_ASM694v2|NP_462322.1	Salmonella enterica	10	0.000000
GCF_000006745.1_ASM674v1|WP_000090771.1	Vibrio cholerae	10	0.331851
GCF_008369605.1_ASM836960v1|WP_000090771.1	Vibrio cholerae	10	0.340678
GCF_000006765.1_ASM676v1|NP_252931.1	Pseudomonas aeruginosa	10	0.000000
GCF_000014625.1_ASM1462v1|WP_003093692.1	Pseudomonas aeruginosa	10	0.000000
GCF_000380335.1_ASM38033v1|WP_012699324.1	Azotobacter vinelandii	10	0.000000
GCF_000021045.1_ASM2104v1|WP_012699324.1	Azotobacter vinelandii	10	0.000000
GCF_000018445.1_ASM1844v1|WP_000090815.1	Acinetobacter baumannii	10	0.000000
GCF_009035845.1_ASM903584v1|WP_000090815.1	Acinetobacter baumannii	10	0.000000
GCF_000007565.2_ASM756v2|WP_003255457.1	Pseudomonas putida	10	0.000000
GCF_000412675.1_ASM41267v1|WP_003255457.1	Pseudomonas putida	10	0.000000
GCF_000011325.1_ASM1132v1|WP_003854425.1	Corynebacterium glutamicum	10	0.000000
GCF_000010225.1_ASM1022v1|WP_003854425.1	Corynebacterium glutamicum	10	0.000000
GCF_000005845.2_ASM584v2|NP_417759.1	Escherichia coli	589	0.001037
GCF_000006945.2_ASM694v2|NP_462324.1	Salmonella enterica	589	0.000925
GCF_000007545.1_ASM754v1|WP_001118863.1	Salmonella enterica	589	0.000825
GCF_000009885.1_ASM988v1|WP_002919515.1	Klebsiella pneumoniae	589	0.000000
GCF_000240185.1_ASM24018v2|YP_005229148.1	Klebsiella pneumoniae	589	0.000000
GCF_000006645.1_ASM664v1|WP_002213344.1	Yersinia pestis	589	0.001485
GCF_000222975.1_ASM22297v1|WP_002213344.1	Yersinia pestis	589	0.001485
GCF_000006745.1_ASM674v1|WP_000101599.1	Vibrio cholerae	589	0.000000
GCF_008369605.1_ASM836960v1|WP_000101599.1	Vibrio cholerae	589	0.000000
GCF_000193595.2_ASM19359v3|WP_003806926.1	Bordetella pertussis	589	0.000000
GCF_004008975.1_ASM400897v1|WP_003806926.1	Bordetella pertussis	589	0.000000
GCF_000005845.2_ASM584v2|NP_417760.1	Escherichia coli	2299	0.000000
GCF_000006945.2_ASM694v2|NP_462325.1	Salmonella enterica	2299	0.000000
GCF_000007545.1_ASM754v1|WP_001238917.1	Salmonella enterica	2299	0.000000
GCF_000005845.2_ASM584v2|NP_417761.1	Escherichia coli	1438	0.000000
GCF_000009885.1_ASM988v1|WP_001140434.1	Klebsiella pneumoniae	1438	0.000000
GCF_000240185.1_ASM24018v2|YP_005229150.1	Klebsiella pneumoniae	1438	0.000000
GCF_000005845.2_ASM584v2|NP_417762.1	Escherichia coli	315	0.040298
GCF_000006945.2_ASM694v2|NP_462327.1	Salmonella enterica	315	0.035477
GCF_000007545.1_ASM754v1|WP_000940121.1	Salmonella enterica	315	0.035477
GCF_000006645.1_ASM664v1|WP_002213337.1	Yersinia pestis	315	0.037160
GCF_000222975.1_ASM22297v1|WP_002213337.1	Yersinia pestis	315	0.037160
GCF_000009885.1_ASM988v1|WP_002919545.1	Klebsiella pneumoniae	315	0.000000
GCF_000240185.1_ASM24018v2|YP_005229151.1	Klebsiella pneumoniae	315	0.000000
GCF_000006745.1_ASM674v1|WP_001040926.1	Vibrio cholerae	315	0.000000
GCF_008369605.1_ASM836960v1|WP_001040926.1	Vibrio cholerae	315	0.000000
GCF_000006765.1_ASM676v1|NP_252936.1	Pseudomonas aeruginosa	315	0.000000
GCF_000014625.1_ASM1462v1|WP_003093697.1	Pseudomonas aeruginosa	315	0.000000
GCF_000018445.1_ASM1844v1|WP_001141025.1	Acinetobacter baumannii	315	0.000000
GCF_009035845.1_ASM903584v1|WP_001141025.1	Acinetobacter baumannii	315	0.000000
GCF_000380335.1_ASM38033v1|WP_012699319.1	Azotobacter vinelandii	315	0.000000
GCF_000021045.1_ASM2104v1|WP_012699319.1	Azotobacter vinelandii	315	0.000000
GCF_000007565.2_ASM756v2|WP_003255465.1	Pseudomonas putida	315	0.000000
GCF_000412675.1_ASM41267v1|WP_003255465.1	Pseudomonas putida	315	0.000000
GCF_000005845.2_ASM584v2|NP_417763.1	Escherichia coli	989	0.000000
GCF_000009885.1_ASM988v1|WP_000358960.1	Klebsiella pneumoniae	989	0.000000
GCF_000240185.1_ASM24018v2|YP_005229152.1	Klebsiella pneumoniae	989	0.000000
GCF_000006945.2_ASM694v2|NP_462328.1	Salmonella enterica	989	0.000000
GCF_000007545.1_ASM754v1|WP_000358956.1	Salmonella enterica	989	0.000000
GCF_000006645.1_ASM664v1|WP_002213336.1	Yersinia pestis	989	0.000000
GCF_000222975.1_ASM22297v1|WP_002213336.1	Yersinia pestis	989	0.000000
GCF_000005845.2_ASM584v2|NP_417764.1	Escherichia coli	990	0.000000
GCF_000006945.2_ASM694v2|NP_462329.1	Salmonella enterica	990	0.000000
GCF_000007545.1_ASM754v1|WP_000091939.1	Salmonella enterica	990	0.000000
GCF_000240185.1_ASM24018v2|YP_005229153.1	Klebsiella pneumoniae	990	0.000000
GCF_000009885.1_ASM988v1|WP_014906851.1	Klebsiella pneumoniae	990	0.000000
GCF_000006645.1_ASM664v1|WP_002213334.1	Yersinia pestis	990	0.000000
GCF_000222975.1_ASM22297v1|WP_002213334.1	Yersinia pestis	990	0.000000
GCF_000005845.2_ASM584v2|NP_417765.1	Escherichia coli	991	0.000000
GCF_000006945.2_ASM694v2|NP_462330.1	Salmonella enterica	991	0.000000
GCF_000007545.1_ASM754v1|WP_000062611.1	Salmonella enterica	991	0.000000
GCF_000009885.1_ASM988v1|WP_002919665.1	Klebsiella pneumoniae	991	0.000000
GCF_000240185.1_ASM24018v2|YP_005229154.1	Klebsiella pneumoniae	991	0.000000
GCF_000006645.1_ASM664v1|WP_002213332.1	Yersinia pestis	991	0.000000
GCF_000222975.1_ASM22297v1|WP_002213332.1	Yersinia pestis	991	0.000000
GCF_000005845.2_ASM584v2|NP_417766.1	Escherichia coli	739	0.000000
GCF_000006945.2_ASM694v2|NP_462331.3	Salmonella enterica	739	0.000000
GCF_000007545.1_ASM754v1|WP_001118932.1	Salmonella enterica	739	0.000000
GCF_000009885.1_ASM988v1|WP_002919667.1	Klebsiella pneumoniae	739	0.000000
GCF_000240185.1_ASM24018v2|YP_005229155.1	Klebsiella pneumoniae	739	0.000000
GCF_000006745.1_ASM674v1|WP_001118926.1	Vibrio cholerae	739	0.000000
GCF_008369605.1_ASM836960v1|WP_001118926.1	Vibrio cholerae	739	0.000000
GCF_000005845.2_ASM584v2|NP_417767.1	Escherichia coli	740	0.000000
GCF_000009885.1_ASM988v1|WP_001096200.1	Klebsiella pneumoniae	740	0.000000
GCF_000240185.1_ASM24018v2|YP_005229156.1	Klebsiella pneumoniae	740	0.000000
GCF_000006945.2_ASM694v2|NP_462332.1	Salmonella enterica	740	0.000000
GCF_000007545.1_ASM754v1|WP_001096206.1	Salmonella enterica	740	0.000000
GCF_000006645.1_ASM664v1|WP_002213329.1	Yersinia pestis	740	0.000000
GCF_000222975.1_ASM22297v1|WP_002213329.1	Yersinia pestis	740	0.000000
GCF_000006745.1_ASM674v1|WP_001096208.1	Vibrio cholerae	740	0.000000
GCF_008369605.1_ASM836960v1|WP_001096208.1	Vibrio cholerae	740	0.000000
GCF_000005845.2_ASM584v2|NP_417768.1	Escherichia coli	992	0.000000
GCF_000006945.2_ASM694v2|NP_462333.1	Salmonella enterica	992	0.000000
GCF_000009885.1_ASM988v1|WP_000729185.1	Klebsiella pneumoniae	992	0.000000
GCF_000240185.1_ASM24018v2|YP_005229157.1	Klebsiella pneumoniae	992	0.000000
GCF_000007545.1_ASM754v1|WP_000729187.1	Salmonella enterica	992	0.000000
GCF_000006645.1_ASM664v1|WP_002213327.1	Yersinia pestis	992	0.000000
GCF_000222975.1_ASM22297v1|WP_002213327.1	Yersinia pestis	992	0.000000
GCF_000005845.2_ASM584v2|NP_417769.1	Escherichia coli	3	1.924930
GCF_000006945.2_ASM694v2|NP_462334.1	Salmonella enterica	3	2.824941
GCF_000007545.1_ASM754v1|WP_000613954.1	Salmonella enterica	3	2.642929
GCF_000009885.1_ASM988v1|WP_002919748.1	Klebsiella pneumoniae	3	1.834920
GCF_000240185.1_ASM24018v2|YP_005229158.1	Klebsiella pneumoniae	3	0.000000
GCF_000006645.1_ASM664v1|WP_002213325.1	Yersinia pestis	3	2.759514
GCF_000222975.1_ASM22297v1|WP_002213325.1	Yersinia pestis	3	1.773969
GCF_000006745.1_ASM674v1|WP_000615540.1	Vibrio cholerae	3	0.000000
GCF_008369605.1_ASM836960v1|WP_000615540.1	Vibrio cholerae	3	0.000000
GCF_000021045.1_ASM2104v1|WP_003289207.1	Azotobacter vinelandii	3	1.948769
GCF_000380335.1_ASM38033v1|WP_003289207.1	Azotobacter vinelandii	3	1.948769
GCF_000018445.1_ASM1844v1|WP_001982634.1	Acinetobacter baumannii	3	0.000000
GCF_009035845.1_ASM903584v1|WP_001982634.1	Acinetobacter baumannii	3	0.000000
GCF_000007125.1_ASM712v1|WP_004683923.1	Brucella melitensis	3	2.816771
GCF_000021345.1_ASM2134v1|WP_003573790.1	Rhizobium leguminosarum	3	3.387799
GCF_000022625.1_ASM2262v1|WP_004683923.1	Brucella melitensis	3	2.816771
GCF_000517605.1_ASM51760v1|WP_003573790.1	Rhizobium leguminosarum	3	3.387799
GCF_000008485.1_ASM848v1|WP_010946088.1	Legionella pneumophila	3	0.000000
GCF_001941585.1_ASM194158v1|WP_010946088.1	Legionella pneumophila	3	0.000000
GCF_000007105.1_ASM710v1|WP_011240433.1	Zymomonas mobilis	3	0.000000
GCF_000498655.1_ASM49865v1|WP_011240433.1	Zymomonas mobilis	3	0.000000
GCF_000005845.2_ASM584v2|NP_417770.1	Escherichia coli	30	0.000000
GCF_000006945.2_ASM694v2|NP_462335.1	Salmonella enterica	30	0.000000
GCF_000007545.1_ASM754v1|WP_000130101.1	Salmonella enterica	30	0.000000
GCF_000009885.1_ASM988v1|WP_002919751.1	Klebsiella pneumoniae	30	0.000000
GCF_000240185.1_ASM24018v2|YP_005229159.1	Klebsiella pneumoniae	30	0.000000
GCF_000006645.1_ASM664v1|WP_002228135.1	Yersinia pestis	30	0.000000
GCF_000222975.1_ASM22297v1|WP_002228135.1	Yersinia pestis	30	0.000000
GCF_000006745.1_ASM674v1|WP_001280803.1	Vibrio cholerae	30	0.000000
GCF_008369605.1_ASM836960v1|WP_001280803.1	Vibrio cholerae	30	0.000000
GCF_000005845.2_ASM584v2|NP_417771.1	Escherichia coli	993	0.000000
GCF_000006945.2_ASM694v2|NP_462336.1	Salmonella enterica	993	0.000000
GCF_000007545.1_ASM754v1|WP_000644742.1	Salmonella enterica	993	0.000000
GCF_000006645.1_ASM664v1|WP_002218942.1	Yersinia pestis	993	0.000000
GCF_000222975.1_ASM22297v1|WP_002218942.1	Yersinia pestis	993	0.000000
GCF_000005845.2_ASM584v2|NP_417772.1	Escherichia coli	17	0.000000
GCF_000006945.2_ASM694v2|NP_462337.1	Salmonella enterica	17	0.000000
GCF_000007545.1_ASM754v1|WP_000941208.1	Salmonella enterica	17	0.000000
GCF_000009885.1_ASM988v1|WP_002919759.1	Klebsiella pneumoniae	17	0.000000
GCF_000240185.1_ASM24018v2|YP_005229161.1	Klebsiella pneumoniae	17	0.000000
GCF_000006645.1_ASM664v1|WP_002218940.1	Yersinia pestis	17	0.000000
GCF_000222975.1_ASM22297v1|WP_002218940.1	Yersinia pestis	17	0.000000
GCF_000006745.1_ASM674v1|WP_000941219.1	Vibrio cholerae	17	0.488825
GCF_008369605.1_ASM836960v1|WP_000941219.1	Vibrio cholerae	17	0.488825
GCF_000008805.1_ASM880v1|WP_002215430.1	Neisseria meningitidis	17	0.559731
GCF_022869645.1_ASM2286964v1|WP_002215430.1	Neisseria meningitidis	17	0.559731
GCF_000021045.1_ASM2104v1|WP_012699309.1	Azotobacter vinelandii	17	0.000000
GCF_000380335.1_ASM38033v1|WP_012699309.1	Azotobacter vinelandii	17	0.000000
GCF_000005845.2_ASM584v2|NP_417773.1	Escherichia coli	165	0.333964
GCF_000006945.2_ASM694v2|NP_462338.1	Salmonella enterica	165	0.310165
GCF_000007545.1_ASM754v1|WP_000529945.1	Salmonella enterica	165	0.310165
GCF_000009885.1_ASM988v1|WP_002919766.1	Klebsiella pneumoniae	165	0.284691
GCF_000240185.1_ASM24018v2|YP_005229162.1	Klebsiella pneumoniae	165	0.059391
GCF_000006645.1_ASM664v1|WP_002221644.1	Yersinia pestis	165	0.780025
GCF_000222975.1_ASM22297v1|WP_002221644.1	Yersinia pestis	165	0.123613
GCF_000006745.1_ASM674v1|WP_000529940.1	Vibrio cholerae	165	0.000000
GCF_008369605.1_ASM836960v1|WP_000529940.1	Vibrio cholerae	165	0.000000
GCF_000006765.1_ASM676v1|NP_252947.1	Pseudomonas aeruginosa	165	0.170408
GCF_000014625.1_ASM1462v1|WP_003093727.1	Pseudomonas aeruginosa	165	0.170408
GCF_000007565.2_ASM756v2|WP_003255481.1	Pseudomonas putida	165	0.057530
GCF_000412675.1_ASM41267v1|WP_003255481.1	Pseudomonas putida	165	0.057530
GCF_000380335.1_ASM38033v1|WP_012699308.1	Azotobacter vinelandii	165	0.000000
GCF_000021045.1_ASM2104v1|WP_012699308.1	Azotobacter vinelandii	165	0.000000
GCF_000517605.1_ASM51760v1|WP_003547554.1	Rhizobium leguminosarum	165	0.000000
GCF_000021345.1_ASM2134v1|WP_003587196.1	Rhizobium leguminosarum	165	0.000000
GCF_000007105.1_ASM710v1|WP_011240429.1	Zymomonas mobilis	165	0.000000
GCF_000498655.1_ASM49865v1|WP_011240429.1	Zymomonas mobilis	165	0.000000
GCF_000005845.2_ASM584v2|NP_417774.1	Escherichia coli	154	0.748006
GCF_000006945.2_ASM694v2|NP_462339.1	Salmonella enterica	154	0.710301
GCF_000007545.1_ASM754v1|WP_000447529.1	Salmonella enterica	154	0.351039
GCF_000009885.1_ASM988v1|WP_002919773.1	Klebsiella pneumoniae	154	0.000000
GCF_000240185.1_ASM24018v2|YP_005229163.1	Klebsiella pneumoniae	154	0.000000
GCF_000006645.1_ASM664v1|WP_002223844.1	Yersinia pestis	154	0.675686
GCF_000222975.1_ASM22297v1|WP_002223844.1	Yersinia pestis	154	0.724316
GCF_000018445.1_ASM1844v1|WP_001982638.1	Acinetobacter baumannii	154	0.000000
GCF_009035845.1_ASM903584v1|WP_001982638.1	Acinetobacter baumannii	154	0.000000
GCF_000007525.1_ASM752v1|WP_007053035.1	Bifidobacterium longum	154	0.000000
GCF_000196555.1_ASM19655v1|WP_007053035.1	Bifidobacterium longum	154	0.000000
GCF_000005845.2_ASM584v2|NP_417775.1	Escherichia coli	4	2.228547
GCF_000006945.2_ASM694v2|NP_462340.1	Salmonella enterica	4	2.064420
GCF_000007545.1_ASM754v1|WP_001138115.1	Salmonella enterica	4	1.886226
GCF_000009885.1_ASM988v1|WP_001138115.1	Klebsiella pneumoniae	4	1.021518
GCF_000240185.1_ASM24018v2|YP_005229164.1	Klebsiella pneumoniae	4	0.753157
GCF_000006645.1_ASM664v1|WP_002213430.1	Yersinia pestis	4	1.690707
GCF_000222975.1_ASM22297v1|WP_002213430.1	Yersinia pestis	4	1.059465
GCF_000006745.1_ASM674v1|WP_001138114.1	Vibrio cholerae	4	2.430297
GCF_008369605.1_ASM836960v1|WP_001138114.1	Vibrio cholerae	4	2.430297
GCF_000006765.1_ASM676v1|NP_252949.1	Pseudomonas aeruginosa	4	1.981844
GCF_000014625.1_ASM1462v1|WP_003093734.1	Pseudomonas aeruginosa	4	1.981844
GCF_000021045.1_ASM2104v1|WP_012699306.1	Azotobacter vinelandii	4	0.615662
GCF_000380335.1_ASM38033v1|WP_012699306.1	Azotobacter vinelandii	4	0.615662
GCF_000007565.2_ASM756v2|WP_003255482.1	Pseudomonas putida	4	0.407539
GCF_000412675.1_ASM41267v1|WP_003255482.1	Pseudomonas putida	4	0.407539
GCF_000008805.1_ASM880v1|WP_002215422.1	Neisseria meningitidis	4	0.000000
GCF_022869645.1_ASM2286964v1|WP_002215422.1	Neisseria meningitidis	4	0.000000
GCF_000010065.1_ASM1006v1|WP_011244179.1	Synechococcus elongatus	4	2.650008
GCF_022984195.1_ASM2298419v1|WP_011244179.1	Synechococcus elongatus	4	2.650008
GCF_000193595.2_ASM19359v3|WP_010931566.1	Bordetella pertussis	4	0.000000
GCF_004008975.1_ASM400897v1|WP_010931566.1	Bordetella pertussis	4	0.000000
GCF_000005845.2_ASM584v2|NP_417776.1	Escherichia coli	46	0.000000
GCF_000006945.2_ASM694v2|NP_462341.1	Salmonella enterica	46	0.000000
GCF_000007545.1_ASM754v1|WP_000301869.1	Salmonella enterica	46	0.000000
GCF_000009885.1_ASM988v1|WP_002919786.1	Klebsiella pneumoniae	46	0.000000
GCF_000240185.1_ASM24018v2|YP_005229165.1	Klebsiella pneumoniae	46	0.000000
GCF_000006645.1_ASM664v1|WP_002213425.1	Yersinia pestis	46	0.000008
GCF_000222975.1_ASM22297v1|WP_002213425.1	Yersinia pestis	46	0.000008
GCF_000006765.1_ASM676v1|NP_252950.1	Pseudomonas aeruginosa	46	0.000000
GCF_000014625.1_ASM1462v1|WP_003103878.1	Pseudomonas aeruginosa	46	0.000000
GCF_000007205.1_ASM720v1|WP_010883282.1	Chlamydia pneumoniae	46	0.000000
GCF_000008745.1_ASM874v1|WP_010883282.1	Chlamydia pneumoniae	46	0.000000
GCF_000008725.1_ASM872v1|NP_220040.1	Chlamydia trachomatis	46	0.000000
GCF_000012125.1_ASM1212v1|WP_009871889.1	Chlamydia trachomatis	46	0.000000
GCF_000005845.2_ASM584v2|NP_417777.1	Escherichia coli	1439	0.000000
GCF_000006945.2_ASM694v2|NP_462342.1	Salmonella enterica	1439	0.000000
GCF_000007545.1_ASM754v1|WP_000617546.1	Salmonella enterica	1439	0.000000
GCF_000009885.1_ASM988v1|WP_000617546.1	Klebsiella pneumoniae	1439	0.000000
GCF_000240185.1_ASM24018v2|YP_005229166.1	Klebsiella pneumoniae	1439	0.000000
GCF_000005845.2_ASM584v2|NP_417778.1	Escherichia coli	741	0.000000
GCF_000006945.2_ASM694v2|NP_462343.1	Salmonella enterica	741	0.000000
GCF_000007545.1_ASM754v1|WP_000424395.1	Salmonella enterica	741	0.000000
GCF_000009885.1_ASM988v1|WP_002919794.1	Klebsiella pneumoniae	741	0.000000
GCF_000240185.1_ASM24018v2|YP_005229167.1	Klebsiella pneumoniae	741	0.000000
GCF_000006645.1_ASM664v1|WP_002218934.1	Yersinia pestis	741	0.000000
GCF_000222975.1_ASM22297v1|WP_002218934.1	Yersinia pestis	741	0.000000
GCF_000006745.1_ASM674v1|WP_000422344.1	Vibrio cholerae	741	0.000000
GCF_008369605.1_ASM836960v1|WP_000422344.1	Vibrio cholerae	741	0.000000
GCF_000005845.2_ASM584v2|NP_417779.1	Escherichia coli	885	0.000000
GCF_000009885.1_ASM988v1|WP_002919796.1	Klebsiella pneumoniae	885	0.000000
GCF_000006945.2_ASM694v2|NP_462344.1	Salmonella enterica	885	0.000000
GCF_000007545.1_ASM754v1|WP_000579838.1	Salmonella enterica	885	0.000000
GCF_000006645.1_ASM664v1|WP_002218932.1	Yersinia pestis	885	0.000000
GCF_000222975.1_ASM22297v1|WP_002218932.1	Yersinia pestis	885	0.000000
GCF_000006745.1_ASM674v1|WP_000579663.1	Vibrio cholerae	885	0.000000
GCF_008369605.1_ASM836960v1|WP_000579663.1	Vibrio cholerae	885	0.000000
GCF_000005845.2_ASM584v2|NP_417780.1	Escherichia coli	8	0.000000
GCF_000006645.1_ASM664v1|WP_001181005.1	Yersinia pestis	8	3.649549
GCF_000006945.2_ASM694v2|NP_462345.1	Salmonella enterica	8	5.270117
GCF_000007545.1_ASM754v1|WP_001181005.1	Salmonella enterica	8	4.285052
GCF_000009885.1_ASM988v1|WP_001181005.1	Klebsiella pneumoniae	8	3.948270
GCF_000222975.1_ASM22297v1|WP_001181005.1	Yersinia pestis	8	3.020921
GCF_000240185.1_ASM24018v2|YP_005229170.1	Klebsiella pneumoniae	8	3.109496
GCF_000006745.1_ASM674v1|WP_001181007.1	Vibrio cholerae	8	3.559449
GCF_008369605.1_ASM836960v1|WP_001181007.1	Vibrio cholerae	8	3.559449
GCF_000006765.1_ASM676v1|NP_252954.1	Pseudomonas aeruginosa	8	5.066403
GCF_000014625.1_ASM1462v1|WP_003103876.1	Pseudomonas aeruginosa	8	4.694038
GCF_000008485.1_ASM848v1|WP_010946077.1	Legionella pneumophila	8	0.000000
GCF_001941585.1_ASM194158v1|WP_010946077.1	Legionella pneumophila	8	0.000000
GCF_000005845.2_ASM584v2|NP_417798.1	Escherichia coli	11	1.536721
GCF_000006945.2_ASM694v2|NP_462349.1	Salmonella enterica	11	1.525770
GCF_000006945.2_ASM694v2|NP_463015.1	Salmonella enterica	11	2.779366
GCF_000007545.1_ASM754v1|WP_000031748.1	Salmonella enterica	11	3.346831
GCF_000009885.1_ASM988v1|WP_004174069.1	Klebsiella pneumoniae	11	0.000000
GCF_000240185.1_ASM24018v2|YP_005224494.1	Klebsiella pneumoniae	11	0.000000
GCF_000240185.1_ASM24018v2|YP_005229174.1	Klebsiella pneumoniae	11	0.000000
GCF_000006645.1_ASM664v1|WP_002212326.1	Yersinia pestis	11	0.000000
GCF_000222975.1_ASM22297v1|WP_002212326.1	Yersinia pestis	11	0.000000
GCF_000006645.1_ASM664v1|WP_002210669.1	Yersinia pestis	11	2.667193
GCF_000222975.1_ASM22297v1|WP_002210669.1	Yersinia pestis	11	0.000000
GCF_000006765.1_ASM676v1|NP_252955.1	Pseudomonas aeruginosa	11	2.768204
GCF_000006765.1_ASM676v1|NP_252967.1	Pseudomonas aeruginosa	11	2.885170
GCF_000014625.1_ASM1462v1|WP_003115146.1	Pseudomonas aeruginosa	11	2.885170
GCF_009035845.1_ASM903584v1|WP_001029610.1	Acinetobacter baumannii	11	5.521424
GCF_000021045.1_ASM2104v1|WP_012699289.1	Azotobacter vinelandii	11	4.093093
GCF_000380335.1_ASM38033v1|WP_012699289.1	Azotobacter vinelandii	11	4.093093
GCF_000006745.1_ASM674v1|WP_000031644.1	Vibrio cholerae	11	0.000000
GCF_008369605.1_ASM836960v1|WP_000031644.1	Vibrio cholerae	11	0.000000
